dimension,judge,model,beta,theta,optimizer_success,n_comparisons
relevance,gpt-5-mini,checkpoint-8500-inputs-refs-preds-1000-examples,0.09716698718592554,1.1020443855474737,True,520
relevance,gpt-5-mini,checkpoint-9000-gen1-inputs-refs-preds-1000-examples,-0.02609351982031871,0.9742439742268524,True,520
relevance,gpt-5-mini,checkpoint-9000-inputs-refs-preds-1000-examples,-0.28446004799440017,0.7524204155681645,True,520
relevance,gpt-5-mini,checkpoint-9500-gen1-inputs-refs-preds-1000-examples,-0.35877783020388665,0.6985295262757765,True,520
relevance,gpt-5-mini,checkpoint-9500-inputs-refs-preds-1000-examples,-0.5593378625341441,0.5715874080149264,True,520
relevance,google/gemini-2.5-flash-preview-05-20,GPT4o-mini,2.430193452533133,11.36107969707383,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-1000-gen1-inputs-refs-preds-1000-examples,0.2797490044226496,1.3227977542805749,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-1000-inputs-refs-preds-1000-examples,-0.25427365748375186,0.7754795572222779,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-10000-gen1-inputs-refs-preds-1000-examples,-0.5969290720952571,0.5504995875237965,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-10000-inputs-refs-preds-1000-examples,0.16493182606370294,1.1793127175807083,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-1500-gen1-inputs-refs-preds-1000-examples,0.3287167368363404,1.3891842951113098,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-1500-inputs-refs-preds-1000-examples,-0.35025947729790774,0.7045052628780586,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-2000-gen1-inputs-refs-preds-1000-examples,0.08065077987678215,1.0839922785430118,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-2000-inputs-refs-preds-1000-examples,0.12010873667714783,1.127619458506325,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-2500-gen1-inputs-refs-preds-1000-examples,0.38795886999096174,1.4739691586765657,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-2500-inputs-refs-preds-1000-examples,0.4942582673685294,1.6392818791439516,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-3000-gen1-inputs-refs-preds-1000-examples,0.12976467612820208,1.1385604213503058,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-3000-inputs-refs-preds-1000-examples,0.704356519636181,2.0225447982354017,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-3500-gen1-inputs-refs-preds-1000-examples,0.23306042837429608,1.2624577652926938,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-3500-inputs-refs-preds-1000-examples,0.47711430448416525,1.6114176257881316,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-4000-gen1-inputs-refs-preds-1000-examples,-0.46539046011817886,0.6278898913584624,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-4000-inputs-refs-preds-1000-examples,0.4347896468601824,1.5446381052996945,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-4500-gen1-inputs-refs-preds-1000-examples,-0.5064899093881277,0.6026070763117676,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-4500-inputs-refs-preds-1000-examples,-0.07292702020206043,0.9296686745821433,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-500-gen0-inputs-refs-preds-1000-examples,0.08167638288462653,1.0851045945842042,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-500-gen1-inputs-refs-preds-1000-examples,-0.6665041045533049,0.5135005879887592,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-5000-gen1-inputs-refs-preds-1000-examples,-0.2024468619565507,0.8167298808729471,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-5000-inputs-refs-preds-1000-examples,-0.4087651832596553,0.6644702427410274,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-5500-gen1-inputs-refs-preds-1000-examples,0.0558367876757595,1.0574250848460534,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-5500-inputs-refs-preds-1000-examples,-0.12809142169747334,0.8797729451319578,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-6000-gen1-inputs-refs-preds-1000-examples,0.28258385974312894,1.3265530148274869,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-6000-inputs-refs-preds-1000-examples,0.2779052427020945,1.320361077433226,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-6500-gen1-inputs-refs-preds-1000-examples,-0.6347968182361656,0.5300431724841623,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-6500-inputs-refs-preds-1000-examples,0.375087089335564,1.4551181343716413,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-7000-gen1-inputs-refs-preds-1000-examples,-0.2938726663631894,0.7453713962515325,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-7000-inputs-refs-preds-1000-examples,0.001785950879218401,1.0017875466393316,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-7500-gen1-inputs-refs-preds-1000-examples,-0.684621856076475,0.5042808842772344,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-7500-inputs-refs-preds-1000-examples,-0.04127784552221625,0.9595624827670282,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-8000-gen1-inputs-refs-preds-1000-examples,-0.4831485829508413,0.6168381649295382,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-8000-inputs-refs-preds-1000-examples,-0.4137630378948076,0.6611576020022697,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-8500-gen1-inputs-refs-preds-1000-examples,-0.044750325695326776,0.956236199639257,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-8500-inputs-refs-preds-1000-examples,0.2659112865229525,1.3046193162372794,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-9000-gen1-inputs-refs-preds-1000-examples,0.13103923963289565,1.1400125141068853,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-9000-inputs-refs-preds-1000-examples,-0.08072340159641289,0.9224488040276999,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-9500-gen1-inputs-refs-preds-1000-examples,-0.770935592026508,0.46258007955834357,True,520
relevance,google/gemini-2.5-flash-preview-05-20,checkpoint-9500-inputs-refs-preds-1000-examples,-0.6375117942142903,0.5286060697359701,True,520
relevance,anthropic/claude-3-5-haiku-20241022,GPT4o-mini,2.0338419776678784,7.643395775541524,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-1000-gen1-inputs-refs-preds-1000-examples,0.6159209218054327,1.851360773238332,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-1000-inputs-refs-preds-1000-examples,0.556855310336466,1.7451758257777081,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-10000-gen1-inputs-refs-preds-1000-examples,-1.031504487277353,0.35647025197590554,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-10000-inputs-refs-preds-1000-examples,-0.2638996318443212,0.7680506236128142,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-1500-gen1-inputs-refs-preds-1000-examples,-0.0798884453124864,0.923219330086246,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-1500-inputs-refs-preds-1000-examples,-0.09851080725053185,0.9061858991833099,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-2000-gen1-inputs-refs-preds-1000-examples,-0.11525128371818072,0.8911421862475651,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-2000-inputs-refs-preds-1000-examples,0.057006511072361654,1.058662703402528,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-2500-gen1-inputs-refs-preds-1000-examples,0.029601416645726797,1.0300438937715546,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-2500-inputs-refs-preds-1000-examples,0.18117655408197475,1.1986267830642094,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-3000-gen1-inputs-refs-preds-1000-examples,-0.03829400731718957,0.9624299378467459,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-3000-inputs-refs-preds-1000-examples,-0.05978608348762915,0.9419660141179859,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-3500-gen1-inputs-refs-preds-1000-examples,-0.33518469138462414,0.7152059817705817,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-3500-inputs-refs-preds-1000-examples,0.7604472564261748,2.1392327921778422,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-4000-gen1-inputs-refs-preds-1000-examples,-0.1776797032336801,0.8372105363761607,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-4000-inputs-refs-preds-1000-examples,0.4657454589825727,1.5932014126229102,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-4500-gen1-inputs-refs-preds-1000-examples,-0.8108257245106132,0.4444908876289618,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-4500-inputs-refs-preds-1000-examples,0.01914071929424832,1.0193250772310622,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-500-gen0-inputs-refs-preds-1000-examples,0.01631048435996485,1.0164442264533702,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-500-gen1-inputs-refs-preds-1000-examples,-0.6495259006810974,0.5222933369876448,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-5000-gen1-inputs-refs-preds-1000-examples,0.10127208654546305,1.1065776857063534,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-5000-inputs-refs-preds-1000-examples,0.17308891671399662,1.1889718198513135,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-5500-gen1-inputs-refs-preds-1000-examples,0.0017057103056266065,1.0017071658569152,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-5500-inputs-refs-preds-1000-examples,0.30083477641251366,1.3509861083253656,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-6000-gen1-inputs-refs-preds-1000-examples,-0.12178613072669808,0.8853376947857787,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-6000-inputs-refs-preds-1000-examples,0.3471196318084755,1.4149859925786152,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-6500-gen1-inputs-refs-preds-1000-examples,0.07459522411671915,1.077447937665634,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-6500-inputs-refs-preds-1000-examples,0.3287719196736203,1.3892609563573919,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-7000-gen1-inputs-refs-preds-1000-examples,-0.08518939509013412,0.9183383391572714,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-7000-inputs-refs-preds-1000-examples,0.312203240007185,1.3664323785365533,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-7500-gen1-inputs-refs-preds-1000-examples,-0.31928702240696305,0.72666694967443,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-7500-inputs-refs-preds-1000-examples,-0.2828878068498515,0.7536043323609848,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-8000-gen1-inputs-refs-preds-1000-examples,-0.5943990833334882,0.5518941086110871,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-8000-inputs-refs-preds-1000-examples,-0.3186592351122006,0.7271232851787879,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-8500-gen1-inputs-refs-preds-1000-examples,-0.13796586937237398,0.8711284233982489,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-8500-inputs-refs-preds-1000-examples,0.04949510144755309,1.0507404450950393,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-9000-gen1-inputs-refs-preds-1000-examples,-0.34865596950280153,0.7056358487681704,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-9000-inputs-refs-preds-1000-examples,-0.009152012318843106,0.9908897398766133,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-9500-gen1-inputs-refs-preds-1000-examples,-0.5011946778457741,0.6058064836353819,True,520
relevance,anthropic/claude-3-5-haiku-20241022,checkpoint-9500-inputs-refs-preds-1000-examples,-0.04560524912712571,0.9554190402599728,True,520
relevance,mistral-medium-latest,GPT4o-mini,1.7208346216744508,5.589191378387839,True,520
relevance,mistral-medium-latest,checkpoint-1000-gen1-inputs-refs-preds-1000-examples,0.6789512886301508,1.9718087892615905,True,520
relevance,mistral-medium-latest,checkpoint-1000-inputs-refs-preds-1000-examples,-0.19139399956623526,0.8258071563840069,True,520
relevance,mistral-medium-latest,checkpoint-10000-gen1-inputs-refs-preds-1000-examples,-0.33016156566749033,0.7188075894217545,True,520
relevance,mistral-medium-latest,checkpoint-10000-inputs-refs-preds-1000-examples,-0.38587862083438496,0.6798530406672366,True,520
relevance,mistral-medium-latest,checkpoint-1500-gen1-inputs-refs-preds-1000-examples,-0.3848064832110245,0.6805823275685963,True,520
relevance,mistral-medium-latest,checkpoint-1500-inputs-refs-preds-1000-examples,-0.29079433690320644,0.7476694302173688,True,520
relevance,mistral-medium-latest,checkpoint-2000-gen1-inputs-refs-preds-1000-examples,0.21353030076284996,1.238041011286828,True,520
relevance,mistral-medium-latest,checkpoint-2000-inputs-refs-preds-1000-examples,-0.2880762662162588,0.7497044129397572,True,520
relevance,mistral-medium-latest,checkpoint-2500-gen1-inputs-refs-preds-1000-examples,0.4149419016735203,1.51428276084211,True,520
relevance,mistral-medium-latest,checkpoint-2500-inputs-refs-preds-1000-examples,0.43796131010960426,1.5495449545352769,True,520
relevance,mistral-medium-latest,checkpoint-3000-gen1-inputs-refs-preds-1000-examples,-0.1542958457321726,0.8570184382552679,True,520
relevance,mistral-medium-latest,checkpoint-3000-inputs-refs-preds-1000-examples,1.1325434509539591,3.1035401722196894,True,520
relevance,mistral-medium-latest,checkpoint-3500-gen1-inputs-refs-preds-1000-examples,0.062327024380649965,1.064310343253753,True,520
relevance,mistral-medium-latest,checkpoint-3500-inputs-refs-preds-1000-examples,0.7134429283433898,2.041006213865966,True,520
relevance,mistral-medium-latest,checkpoint-4000-gen1-inputs-refs-preds-1000-examples,0.17259597163866802,1.1883858664812925,True,520
relevance,mistral-medium-latest,checkpoint-4000-inputs-refs-preds-1000-examples,0.35170521111689745,1.4214894226691965,True,520
relevance,mistral-medium-latest,checkpoint-4500-gen1-inputs-refs-preds-1000-examples,-0.6213182074944126,0.537235782385381,True,520
relevance,mistral-medium-latest,checkpoint-4500-inputs-refs-preds-1000-examples,-0.31346198107944345,0.7309121669669764,True,520
relevance,mistral-medium-latest,checkpoint-500-gen0-inputs-refs-preds-1000-examples,0.14301592693684717,1.1537481771940328,True,520
relevance,mistral-medium-latest,checkpoint-500-gen1-inputs-refs-preds-1000-examples,-0.7095014645742028,0.4918893606164684,True,520
relevance,mistral-medium-latest,checkpoint-5000-gen1-inputs-refs-preds-1000-examples,-0.5238121033229846,0.592258488555179,True,520
relevance,mistral-medium-latest,checkpoint-5000-inputs-refs-preds-1000-examples,-0.23138702322195304,0.7934323298679548,True,520
relevance,mistral-medium-latest,checkpoint-5500-gen1-inputs-refs-preds-1000-examples,0.07593975451572921,1.0788975734925117,True,520
relevance,mistral-medium-latest,checkpoint-5500-inputs-refs-preds-1000-examples,0.48432622874740283,1.6230810549927968,True,520
relevance,mistral-medium-latest,checkpoint-6000-gen1-inputs-refs-preds-1000-examples,0.22032727063488644,1.2464846016485875,True,520
relevance,mistral-medium-latest,checkpoint-6000-inputs-refs-preds-1000-examples,0.39491233510354395,1.484254068238195,True,520
relevance,mistral-medium-latest,checkpoint-6500-gen1-inputs-refs-preds-1000-examples,-0.07468037408619255,0.9280400645826724,True,520
relevance,mistral-medium-latest,checkpoint-6500-inputs-refs-preds-1000-examples,-0.0798734941347754,0.9232331334057041,True,520
relevance,mistral-medium-latest,checkpoint-7000-gen1-inputs-refs-preds-1000-examples,-0.13177569585245474,0.8765375840462696,True,520
relevance,mistral-medium-latest,checkpoint-7000-inputs-refs-preds-1000-examples,-0.01947829314957561,0.9807101830868727,True,520
relevance,mistral-medium-latest,checkpoint-7500-gen1-inputs-refs-preds-1000-examples,0.0202692138195415,1.020476029299621,True,520
relevance,mistral-medium-latest,checkpoint-7500-inputs-refs-preds-1000-examples,-0.028644546299623652,0.9717618194187176,True,520
relevance,mistral-medium-latest,checkpoint-8000-gen1-inputs-refs-preds-1000-examples,-0.4426984069020088,0.6423008913950804,True,520
relevance,mistral-medium-latest,checkpoint-8000-inputs-refs-preds-1000-examples,-0.3489785183761802,0.7054082834225804,True,520
relevance,mistral-medium-latest,checkpoint-8500-gen1-inputs-refs-preds-1000-examples,-0.47656186854099203,0.6209145118880337,True,520
relevance,mistral-medium-latest,checkpoint-8500-inputs-refs-preds-1000-examples,-0.02132842200145002,0.9788974203212508,True,520
relevance,mistral-medium-latest,checkpoint-9000-gen1-inputs-refs-preds-1000-examples,-0.1586553406255078,0.8532904028302337,True,520
relevance,mistral-medium-latest,checkpoint-9000-inputs-refs-preds-1000-examples,0.003647855587672666,1.0036545171104951,True,520
relevance,mistral-medium-latest,checkpoint-9500-gen1-inputs-refs-preds-1000-examples,-0.5759431173275631,0.5621744222708576,True,520
relevance,mistral-medium-latest,checkpoint-9500-inputs-refs-preds-1000-examples,-0.4577666195096579,0.6326951176751743,True,520
consistency,gpt-5-mini,GPT4o-mini,1.3767183899408424,3.961878929724545,True,520
consistency,gpt-5-mini,checkpoint-1000-gen1-inputs-refs-preds-1000-examples,-0.06136107580697714,0.9404835925883661,True,520
consistency,gpt-5-mini,checkpoint-1000-inputs-refs-preds-1000-examples,-0.17144293997114923,0.8424483367750105,True,520
consistency,gpt-5-mini,checkpoint-10000-gen1-inputs-refs-preds-1000-examples,-0.15317734885078438,0.8579775469858207,True,520
consistency,gpt-5-mini,checkpoint-10000-inputs-refs-preds-1000-examples,0.09602857705320056,1.1007905208937823,True,520
consistency,gpt-5-mini,checkpoint-1500-gen1-inputs-refs-preds-1000-examples,0.30474368582255695,1.3562773253437403,True,520
consistency,gpt-5-mini,checkpoint-1500-inputs-refs-preds-1000-examples,0.451120701551074,1.570070780635107,True,520
consistency,gpt-5-mini,checkpoint-2000-gen1-inputs-refs-preds-1000-examples,-0.11811986990167678,0.8885895310906597,True,520
consistency,gpt-5-mini,checkpoint-2000-inputs-refs-preds-1000-examples,0.7322442970430287,2.0797429348125163,True,520
consistency,gpt-5-mini,checkpoint-2500-gen1-inputs-refs-preds-1000-examples,-0.5367985584096207,0.5846168764152259,True,520
consistency,gpt-5-mini,checkpoint-2500-inputs-refs-preds-1000-examples,0.5549238532084222,1.7418083466070164,True,520
consistency,gpt-5-mini,checkpoint-3000-gen1-inputs-refs-preds-1000-examples,0.15993794924387106,1.1734380560140751,True,520
consistency,gpt-5-mini,checkpoint-3000-inputs-refs-preds-1000-examples,0.39772066063447986,1.4884281952428045,True,520
consistency,gpt-5-mini,checkpoint-3500-gen1-inputs-refs-preds-1000-examples,-0.33764518784565367,0.7134483831528321,True,520
consistency,gpt-5-mini,checkpoint-3500-inputs-refs-preds-1000-examples,0.5447082037327825,1.7241052215018486,True,520
consistency,gpt-5-mini,checkpoint-4000-gen1-inputs-refs-preds-1000-examples,-0.11737811354696825,0.8892488925346124,True,520
consistency,gpt-5-mini,checkpoint-4000-inputs-refs-preds-1000-examples,0.5682505201681349,1.765176208362049,True,520
consistency,gpt-5-mini,checkpoint-4500-gen1-inputs-refs-preds-1000-examples,-0.4986531158728429,0.6073481366305952,True,520
consistency,gpt-5-mini,checkpoint-4500-inputs-refs-preds-1000-examples,0.20381206162349663,1.2260677066277206,True,520
consistency,gpt-5-mini,checkpoint-500-gen0-inputs-refs-preds-1000-examples,0.25481120658505785,1.290218013213118,True,520
consistency,gpt-5-mini,checkpoint-500-gen1-inputs-refs-preds-1000-examples,-0.8498278204202252,0.4274885304079932,True,520
consistency,gpt-5-mini,checkpoint-5000-gen1-inputs-refs-preds-1000-examples,-0.3684206014807194,0.6918261373884033,True,520
consistency,gpt-5-mini,checkpoint-5000-inputs-refs-preds-1000-examples,0.2931723082449753,1.3406737796764947,True,520
consistency,gpt-5-mini,checkpoint-5500-gen1-inputs-refs-preds-1000-examples,-0.31357469275565775,0.7308297892740232,True,520
consistency,gpt-5-mini,checkpoint-5500-inputs-refs-preds-1000-examples,-0.09540789009950279,0.9090020858893796,True,520
consistency,gpt-5-mini,checkpoint-6000-gen1-inputs-refs-preds-1000-examples,0.06478698623047574,1.0669317290271065,True,520
consistency,gpt-5-mini,checkpoint-6000-inputs-refs-preds-1000-examples,0.30982976709467414,1.363193034068197,True,520
consistency,gpt-5-mini,checkpoint-6500-gen1-inputs-refs-preds-1000-examples,-0.722435244199539,0.48556833750240475,True,520
consistency,gpt-5-mini,checkpoint-6500-inputs-refs-preds-1000-examples,0.29502193812278077,1.343155824680457,True,520
consistency,gpt-5-mini,checkpoint-7000-gen1-inputs-refs-preds-1000-examples,-0.09686556559177228,0.9076780210892111,True,520
consistency,gpt-5-mini,checkpoint-7000-inputs-refs-preds-1000-examples,-0.1585872383982272,0.853348515785972,True,520
consistency,gpt-5-mini,checkpoint-7500-gen1-inputs-refs-preds-1000-examples,-0.28702699824790434,0.7504914666088813,True,520
consistency,gpt-5-mini,checkpoint-7500-inputs-refs-preds-1000-examples,-0.2627150202462718,0.7689610044067968,True,520
consistency,gpt-5-mini,checkpoint-8000-gen1-inputs-refs-preds-1000-examples,-0.49069453556012066,0.6122010510936354,True,520
consistency,gpt-5-mini,checkpoint-8000-inputs-refs-preds-1000-examples,0.2995440935645044,1.3492435385218364,True,520
consistency,gpt-5-mini,checkpoint-8500-gen1-inputs-refs-preds-1000-examples,-0.6324590660915412,0.5312837315421999,True,520
consistency,gpt-5-mini,checkpoint-8500-inputs-refs-preds-1000-examples,0.49308855710984456,1.63736551532675,True,520
consistency,gpt-5-mini,checkpoint-9000-gen1-inputs-refs-preds-1000-examples,-0.2404804915474874,0.7862499838189747,True,520
consistency,gpt-5-mini,checkpoint-9000-inputs-refs-preds-1000-examples,-0.33124237156840564,0.7180311176207227,True,520
consistency,gpt-5-mini,checkpoint-9500-gen1-inputs-refs-preds-1000-examples,-0.2189420341137398,0.8033682847585956,True,520
consistency,gpt-5-mini,checkpoint-9500-inputs-refs-preds-1000-examples,-0.3372079764474245,0.7137603791171206,True,520
consistency,google/gemini-2.5-flash-preview-05-20,GPT4o-mini,1.827128511689414,6.216011801858409,True,520
consistency,google/gemini-2.5-flash-preview-05-20,checkpoint-1000-gen1-inputs-refs-preds-1000-examples,-0.7240825951003771,0.4847690945617373,True,520
consistency,google/gemini-2.5-flash-preview-05-20,checkpoint-1000-inputs-refs-preds-1000-examples,-0.1837247615682256,0.8321648160476904,True,520
consistency,google/gemini-2.5-flash-preview-05-20,checkpoint-10000-gen1-inputs-refs-preds-1000-examples,-0.36849922114424816,0.6917717483883118,True,520
